Dataset,Row,Col,Accuracy_A,Accuracy_B,Accuracy_D,Loss_A,Loss_B,Loss_D,Validation_Accuracy_A,Validation_Accuracy_B,Validation_Accuracy_D,Validation_Loss_A,Validation_Loss_B,Validation_Loss_D,Delta_Training_Accuracy,Delta_Validation_Accuracy,Delta_Training_Loss,Delta_Validation_Loss,ARI
chscase_funds.csv,185,2,0.7297297297297297,0.7297297297297297,0.6824324324324325,0.53937828540802,0.5361116528511047,0.582240104675293,0.6216216216216216,0.5945945945945946,0.5675675675675675,0.6485524773597717,0.6430547833442688,0.7023069858551025,Decreased,Decreased,Increased,Increased,0
cleve.csv,303,13,0.8429752066115702,0.8553719008264463,0.8512396694214877,0.387154072523117,0.3803631663322449,0.3829253017902374,0.8360655737704918,0.819672131147541,0.8360655737704918,0.3885791301727295,0.3818868994712829,0.3835691213607788,Decreased,Increased,Increased,Increased,0
cloud.csv,108,7,0.7093023255813954,0.7093023255813954,0.7093023255813954,0.6261252760887146,0.6149768233299255,0.6013470888137817,0.6818181818181818,0.6818181818181818,0.6818181818181818,0.6300603151321411,0.6306830644607544,0.6273517608642578,Same,Same,Decreased,Decreased,0
cpu.csv,209,7,0.9820359281437124,0.994011976047904,0.9820359281437124,0.0718424618244171,0.0345615483820438,0.0675308033823967,0.9761904761904762,1.0,1.0,0.0817750096321106,0.036661259829998,0.0389698594808578,Decreased,Same,Increased,Increased,0
datatrieve.csv,130,8,0.0865384615384615,0.9134615384615384,0.9134615384615384,0.9122872948646544,0.2314487397670745,0.261036217212677,0.0769230769230769,0.9230769230769232,0.9230769230769232,0.9387614727020264,0.2268184572458267,0.2799249291419983,Same,Same,Increased,Increased,0
diggle_table_a2.csv,310,8,0.995967741935484,0.995967741935484,0.935483870967742,0.0370469279587268,0.0171979088336229,0.1254011690616607,0.967741935483871,0.9838709677419356,0.9838709677419356,0.0634475797414779,0.0384132415056228,0.0861752703785896,Decreased,Same,Increased,Increased,0
fertility.csv,100,9,0.85,0.875,0.8875,0.519455075263977,0.3562338352203369,0.2948907017707824,0.85,0.9,0.9,0.5209590196609497,0.4191986918449402,0.3214786052703857,Increased,Same,Decreased,Decreased,0
fri_c0_100_10.csv,100,10,0.9375,0.9625,0.8125,0.2839624583721161,0.2305753529071808,0.4066274762153625,0.85,0.85,0.85,0.3850181400775909,0.3735661804676056,0.515149712562561,Decreased,Same,Increased,Increased,0
fri_c0_250_10.csv,250,10,0.865,0.87,0.86,0.3477378189563751,0.3242146968841553,0.3739429712295532,0.8,0.82,0.82,0.472322553396225,0.4726321399211883,0.4801620244979858,Decreased,Same,Increased,Increased,0
fri_c0_250_25.csv,250,25,0.86,0.875,0.73,0.3895339667797088,0.3401126861572265,0.5876880884170532,0.78,0.8,0.68,0.4724830985069275,0.4763348698616028,0.6536739468574524,Decreased,Decreased,Increased,Increased,0
fri_c0_250_5.csv,250,5,0.46,0.58,0.83,0.7125316858291626,0.6640922427177429,2.9306528568267822,0.66,0.68,0.74,0.6639858484268188,0.6708248853683472,5.486669540405273,Increased,Increased,Increased,Increased,0
fri_c1_100_10.csv,100,10,0.7125,0.725,0.7,0.5758100152015686,0.5635966658592224,0.6242885589599609,0.8,0.8,0.6,0.5801302790641785,0.5876587629318237,0.733052134513855,Decreased,Decreased,Increased,Increased,0
fri_c1_100_5.csv,100,5,0.4625,0.8125,0.5875,0.7070313692092896,0.5094414949417114,0.6601746082305908,0.45,0.8,0.45,0.7388850450515747,0.5178632736206055,0.6762067079544067,Decreased,Decreased,Increased,Increased,0
fri_c1_100_50.csv,100,50,0.5875,0.675,0.6875,0.6500675082206726,0.6121300458908081,0.6215780973434448,0.55,0.6,0.7,0.6526609063148499,0.6559327840805054,0.6428099870681763,Increased,Increased,Increased,Decreased,0
fri_c1_250_10.csv,250,10,0.69,0.76,0.725,0.614008903503418,0.543700098991394,0.5716286897659302,0.58,0.66,0.64,0.6498310565948486,0.6216575503349304,0.6450408101081848,Decreased,Decreased,Increased,Increased,0
fri_c1_250_25.csv,250,25,0.655,0.665,0.64,0.6385543942451477,0.6186431646347046,0.6693646907806396,0.6,0.62,0.6,0.6630479693412781,0.6688703298568726,0.6359309554100037,Decreased,Decreased,Increased,Decreased,0
fri_c1_250_5.csv,250,5,0.885,0.89,0.735,0.4218252301216125,0.413700670003891,0.556637167930603,0.82,0.82,0.68,0.4811274409294128,0.4748097956180572,0.6131709814071655,Decreased,Decreased,Increased,Increased,0
fri_c1_250_50.csv,250,50,0.79,0.805,0.65,0.5257833003997803,0.4948732852935791,0.6182567477226257,0.64,0.66,0.54,0.6623340845108032,0.6498064994812012,0.7036919593811035,Decreased,Decreased,Increased,Increased,0
fri_c2_100_10.csv,100,10,0.7875,0.775,0.75,0.5342761278152466,0.4946261048316955,0.5194109082221985,0.65,0.75,0.8,0.6097227334976196,0.5820316076278687,0.4172069430351257,Decreased,Increased,Increased,Decreased,0
fri_c2_100_5.csv,100,5,0.8125,0.8125,0.7375,0.5860339999198914,0.5450581312179565,0.6023967862129211,0.7,0.7,0.7,0.572715163230896,0.5685871839523315,0.6015645265579224,Decreased,Same,Increased,Increased,0
fri_c2_100_50.csv,100,50,0.7875,0.9,0.825,0.5641812086105347,0.3127819299697876,0.4844740927219391,0.4,0.65,0.7,0.7179762125015259,0.632553219795227,0.6730726361274719,Decreased,Increased,Increased,Increased,0
fri_c2_250_10.csv,250,10,0.845,0.845,0.85,0.4991223514080047,0.4853110909461975,0.4556382894515991,0.82,0.8,0.88,0.4961433708667755,0.4855075478553772,0.4330706298351288,Increased,Increased,Decreased,Decreased,0
fri_c2_250_25.csv,250,25,0.825,0.83,0.735,0.4808165431022644,0.461945503950119,0.5508961081504822,0.68,0.7,0.64,0.5988563895225525,0.6035258769989014,0.6368570327758789,Decreased,Decreased,Increased,Increased,0
fri_c3_100_10.csv,100,10,0.5375,0.6375,0.675,0.686743438243866,0.6527644395828247,0.6040340065956116,0.5,0.55,0.6,0.685676634311676,0.6656009554862976,0.5947543382644653,Increased,Increased,Decreased,Decreased,0
fri_c3_100_25.csv,100,25,0.7,0.725,0.675,0.6275805234909058,0.6035290956497192,0.615695595741272,0.6,0.6,0.5,0.6493154168128967,0.6579321622848511,0.7636680603027344,Decreased,Decreased,Increased,Increased,0
fri_c3_100_5.csv,100,5,0.6625,0.725,0.5625,0.6376715302467346,0.5874663591384888,0.6817834377288818,0.5,0.6,0.55,0.7387056350708008,0.7757654190063477,0.6898325085639954,Decreased,Decreased,Increased,Decreased,0
fri_c3_100_50.csv,100,50,0.6,0.7125,0.725,0.6685149669647217,0.633301854133606,0.6226123571395874,0.45,0.35,0.4,0.7122066020965576,0.7175728678703308,0.7188807725906372,Increased,Increased,Decreased,Increased,0
fri_c3_250_10.csv,250,10,0.495,0.675,0.57,0.6971195936203003,0.6177150011062622,0.6849302053451538,0.48,0.6,0.38,0.6969510912895203,0.6560379266738892,0.7099639177322388,Decreased,Decreased,Increased,Increased,0
fri_c3_250_5.csv,250,5,0.67,0.77,0.66,0.5813156366348267,0.5491638779640198,0.6670287251472473,0.68,0.72,0.78,0.5749331712722778,0.5510284900665283,0.6028859615325928,Decreased,Increased,Increased,Increased,0
fri_c3_250_50.csv,250,50,0.695,0.72,0.71,0.6161147952079773,0.5875704884529114,0.5499172806739807,0.6,0.6,0.64,0.6585133075714111,0.6760944128036499,0.6327479481697083,Decreased,Increased,Decreased,Decreased,0
fri_c4_100_10.csv,100,10,0.7125,0.7,0.65,0.6030558347702026,0.5820342898368835,0.629151463508606,0.7,0.65,0.75,0.6048208475112915,0.5981682538986206,0.6239731907844543,Decreased,Increased,Increased,Increased,0
fri_c4_100_100.csv,100,100,0.6875,0.8625,0.7625,0.6423723697662354,0.5210953950881958,0.613431990146637,0.25,0.35,0.4,0.7683055996894836,0.7886127233505249,0.7736806869506836,Decreased,Increased,Increased,Decreased,0
fri_c4_100_25.csv,100,25,0.5625,0.825,0.625,0.6580183506011963,0.4698928892612457,0.6679322123527527,0.45,0.5,0.45,0.8115836977958679,0.7708684802055359,0.789126992225647,Decreased,Decreased,Increased,Increased,0
fri_c4_100_50.csv,100,50,0.625,0.65,0.65,0.6332300305366516,0.6077530384063721,0.6504900455474854,0.6,0.55,0.6,0.6764369010925293,0.6824270486831665,0.6891506314277649,Same,Increased,Increased,Increased,0
fri_c4_250_25.csv,250,25,0.605,0.715,0.575,0.677176296710968,0.6382992267608643,0.6834956407546997,0.46,0.48,0.4,0.7090372443199158,0.7067131996154785,0.7133097648620605,Decreased,Decreased,Increased,Increased,0
fri_c4_250_50.csv,250,50,0.595,0.65,0.6,0.6782162189483643,0.6257414817810059,0.6570618152618408,0.48,0.56,0.68,0.7013121843338013,0.6700447797775269,0.6487895846366882,Decreased,Increased,Increased,Decreased,0
fruitfly.csv,125,4,0.6,0.6,0.55,0.6707507371902466,0.6645681858062744,0.6763464212417603,0.64,0.64,0.6,0.6077979207038879,0.6145912408828735,0.7304145693778992,Decreased,Decreased,Increased,Increased,0
grub-damage.csv,155,8,0.7661290322580645,0.8064516129032258,0.7903225806451613,0.5172910094261169,0.4737940430641174,0.4825351238250732,0.7741935483870968,0.7419354838709677,0.7419354838709677,0.5605841875076294,0.5467588901519775,0.5394356846809387,Decreased,Same,Increased,Decreased,0
haberman.csv,306,3,0.7663934426229508,0.7745901639344263,0.7622950819672131,0.510334849357605,0.5007266402244568,0.5261046886444092,0.6935483870967742,0.6935483870967742,0.6774193548387096,0.5857359170913696,0.5905892252922058,0.6337054967880249,Decreased,Decreased,Increased,Increased,0
heart_c.csv,303,13,0.9090909090909092,0.9132231404958676,0.871900826446281,0.2737141847610473,0.2670365571975708,0.3515779674053192,0.8360655737704918,0.819672131147541,0.8360655737704918,0.4121601581573486,0.4228540658950805,0.4051601588726043,Decreased,Increased,Increased,Decreased,0
heart_h.csv,294,13,0.8723404255319149,0.8723404255319149,0.8425531914893617,0.3377015888690948,0.3264991343021393,0.3929758369922638,0.8135593220338984,0.7966101694915254,0.847457627118644,0.3658429086208343,0.3645200133323669,0.3809892833232879,Decreased,Increased,Increased,Increased,0
heart_statlog.csv,270,13,0.8611111111111112,0.8703703703703703,0.8657407407407407,0.3390043377876282,0.3204001188278198,0.3471599817276001,0.8333333333333334,0.8518518518518519,0.8888888888888888,0.3541578948497772,0.3417351543903351,0.3183667361736297,Decreased,Increased,Increased,Decreased,0
humandevel.csv,130,1,0.8942307692307693,0.8846153846153846,0.8653846153846154,0.2950870394706726,0.2834080457687378,0.3101025223731994,0.8846153846153846,0.8846153846153846,0.9230769230769232,0.2426765710115432,0.2271044552326202,0.2491980940103531,Decreased,Increased,Increased,Increased,0
ionosphere.csv,351,34,0.9714285714285714,0.9714285714285714,0.9642857142857144,0.1107146218419075,0.0909818038344383,0.111812338232994,0.9154929577464788,0.9014084507042254,0.8732394366197183,0.2506270110607147,0.2385321855545044,0.3980104625225067,Decreased,Decreased,Increased,Increased,0
iris.csv,150,4,1.0,1.0,1.0,0.0134923802688717,0.0002923941065091,0.0014925971627235,1.0,1.0,1.0,0.0133561873808503,0.0002952066424768,0.0014616306871175,Same,Same,Increased,Increased,0
kc1-binary.csv,145,94,0.913793103448276,0.9224137931034484,0.913793103448276,0.2747156620025635,0.2180954813957214,0.2800467610359192,0.7931034482758621,0.8275862068965517,0.7586206896551724,0.3955458402633667,0.3813047409057617,0.3953986763954162,Decreased,Decreased,Increased,Increased,0
kc1-top5.csv,145,94,0.9741379310344828,0.9741379310344828,0.9655172413793104,0.1595180928707122,0.123590849339962,0.125543400645256,0.9310344827586208,0.9310344827586208,0.9655172413793104,0.2685112357139587,0.2614368200302124,0.1871582716703415,Decreased,Increased,Increased,Decreased,0
lowbwt.csv,189,9,0.4966887417218543,0.8609271523178808,0.8543046357615894,0.7249125242233276,0.3669627904891968,0.3420836925506592,0.5526315789473685,0.7894736842105263,0.8157894736842105,0.7065483927726746,0.4118683934211731,0.3846718370914459,Decreased,Increased,Decreased,Decreased,0
lungcancer_GSE31210.csv,226,23,0.9,0.9444444444444444,0.8777777777777778,0.2878102660179138,0.1620125025510788,0.301349401473999,0.9130434782608696,0.9347826086956522,0.9347826086956522,0.2663500010967254,0.1614377051591873,0.2095382958650589,Decreased,Same,Increased,Increased,0
machine_cpu.csv,209,6,0.9580838323353292,0.9580838323353292,0.9640718562874252,0.1407230943441391,0.1245345622301101,0.1403246372938156,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.2207456082105636,0.2254784256219864,0.2471879571676254,Increased,Same,Increased,Increased,0
mc2.csv,161,39,0.7890625,0.8046875,0.796875,0.4985595047473907,0.4585426151752472,0.4695756733417511,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.5206754207611084,0.5123900771141052,0.4857005476951599,Decreased,Same,Increased,Decreased,0
molecular_biology_promoters.csv,106,57,0.6904761904761905,0.9047619047619048,0.9047619047619048,0.6195643544197083,0.385542094707489,0.2331322431564331,0.4090909090909091,0.6363636363636364,0.6818181818181818,0.7258508205413818,0.6181139349937439,0.5827874541282654,Same,Increased,Decreased,Decreased,0
mu284.csv,284,10,0.9779735682819384,0.9955947136563876,0.9823788546255506,0.1228175312280654,0.0657510831952095,0.1148076951503753,0.9473684210526316,0.9649122807017544,0.9824561403508772,0.1487603485584259,0.0869988203048706,0.1000590771436691,Decreased,Increased,Increased,Increased,0
mux6.csv,128,6,0.696078431372549,0.7058823529411765,0.6764705882352942,0.596252977848053,0.5362358689308167,0.6127206683158875,0.7307692307692307,0.7692307692307693,0.7307692307692307,0.6049719452857971,0.5664507150650024,0.6018213033676147,Decreased,Decreased,Increased,Increased,0
newton_hema.csv,140,3,0.7857142857142857,0.7857142857142857,0.7232142857142857,0.5500354170799255,0.5387289524078369,0.6161366701126099,0.7857142857142857,0.75,0.7142857142857143,0.5651656985282898,0.5583697557449341,0.6216058135032654,Decreased,Decreased,Increased,Increased,0
parkinsons.csv,195,22,0.9294871794871796,0.9487179487179488,0.8910256410256411,0.1922548413276672,0.173603668808937,0.2778561115264892,0.9230769230769232,0.9230769230769232,0.8974358974358975,0.2380204796791076,0.232430949807167,0.3016273975372314,Decreased,Decreased,Increased,Increased,0
planning-relax.csv,182,12,0.7103448275862069,0.7172413793103448,0.696551724137931,0.5924519896507263,0.5653350949287415,0.6156103610992432,0.7027027027027027,0.7027027027027027,0.7027027027027027,0.6316110491752625,0.6301725506782532,0.6294817328453064,Decreased,Same,Increased,Decreased,0
prnn_crabs.csv,200,7,0.4625,0.99375,1.0,0.7510443329811096,0.0269638188183307,0.0164108071476221,0.45,1.0,1.0,0.7760360836982727,0.0157845579087734,0.0238551571965217,Increased,Same,Decreased,Increased,0
prnn_synth.csv,250,2,0.86,0.87,0.84,0.3315258026123047,0.3239815235137939,0.3473538160324096,0.9,0.86,0.84,0.3041929006576538,0.2932582497596741,0.3156003952026367,Decreased,Decreased,Increased,Increased,0
rabe_266.csv,120,2,0.5208333333333334,1.0,0.96875,0.7383397221565247,0.1188003197312355,0.1223175898194313,0.4166666666666667,0.9583333333333334,1.0,0.7555344104766846,0.1592591702938079,0.1192717626690864,Decreased,Increased,Increased,Decreased,0
tae.csv,151,5,0.7416666666666667,0.725,0.675,0.5826185345649719,0.5743952393531799,0.6101872324943542,0.7741935483870968,0.7096774193548387,0.6451612903225806,0.5860061645507812,0.5899829864501953,0.6236655712127686,Decreased,Decreased,Increased,Increased,0
tecator.csv,240,124,0.9947916666666666,0.9895833333333334,0.9322916666666666,0.0825294181704521,0.0615277588367462,0.2644115388393402,0.9166666666666666,0.9166666666666666,0.875,0.217209056019783,0.2254085093736648,0.2877951264381408,Decreased,Decreased,Increased,Increased,0
transplant.csv,131,3,1.0,1.0,0.8269230769230769,0.1141453236341476,0.067460224032402,0.536286473274231,0.925925925925926,0.925925925925926,0.7777777777777778,0.2235810160636901,0.1984414458274841,0.5606104135513306,Decreased,Decreased,Increased,Increased,0
triazines.csv,186,60,0.777027027027027,0.8581081081081081,0.7702702702702703,0.5488465428352356,0.4200746715068817,0.5454578399658203,0.7368421052631579,0.7631578947368421,0.7368421052631579,0.5914434194564819,0.5517169833183289,0.5521483421325684,Decreased,Decreased,Increased,Increased,0
veteran.csv,137,7,0.7522935779816514,0.7889908256880734,0.6972477064220184,0.4977469146251678,0.479764312505722,0.5496802926063538,0.75,0.7142857142857143,0.75,0.5935227274894714,0.5957420468330383,0.5492812991142273,Decreased,Increased,Increased,Decreased,0
vinnie.csv,380,2,0.8453947368421053,0.8453947368421053,0.8453947368421053,0.3360981047153473,0.3322465717792511,0.3415147662162781,0.8289473684210527,0.8289473684210527,0.8289473684210527,0.3608587682247162,0.3605094254016876,0.3401049077510834,Same,Same,Increased,Decreased,0
