Dataset,Row,Col,Val_Size,Type,Tr_Acc,Val_Acc,Tr_loss,Val_loss
promoters.csv,106,58,0.2,TrainB,1.0,0.8181818181818182,0.06255834549665451,0.4526611566543579
acute-inflammations.csv,120,6,0.2,TrainA,1.0,1.0,0.0038850989658385515,0.0036845814902335405
acute-inflammations.csv,120,6,0.2,TrainB,1.0,1.0,0.0001670684287091717,0.00014896343054715544
acute-inflammations.csv,120,6,0.2,TrainD,0.9270833333333334,0.875,0.17484110593795776,0.2739410400390625
rmftsa_ctoarrivals.csv,264,2,0.2,TrainA,0.44549763033175355,0.5283018867924528,0.729453980922699,0.6833382844924927
rmftsa_ctoarrivals.csv,264,2,0.2,TrainB,0.7772511848341233,0.6981132075471698,0.43232282996177673,0.4662819504737854
AP_Ovary_Lung.csv,324,10935,0.2,TrainA,0.9922779922779923,0.9076923076923077,0.06777065992355347,0.20226836204528809
AP_Ovary_Lung.csv,324,10935,0.2,TrainB,0.9922779922779923,0.9538461538461539,0.040627941489219666,0.21317900717258453
AP_Ovary_Lung.csv,324,10935,0.2,TrainD,0.9768339768339769,0.5846153846153846,0.17394839227199554,38.575923919677734
fri_c1_100_5.csv,100,5,0.2,TrainA,0.4625,0.45,0.7070313692092896,0.7388850450515747
fri_c1_100_5.csv,100,5,0.2,TrainB,0.8125,0.8,0.5094414949417114,0.5178632736206055
fri_c1_100_5.csv,100,5,0.2,TrainD,0.5875,0.45,0.6601746082305908,0.6762067079544067
diggle_table_a2.csv,310,8,0.2,TrainA,0.9959677419354839,0.967741935483871,0.03704692795872688,0.06344757974147797
diggle_table_a2.csv,310,8,0.2,TrainB,0.9959677419354839,0.9838709677419355,0.017197908833622932,0.038413241505622864
diggle_table_a2.csv,310,8,0.2,TrainD,0.9354838709677419,0.9838709677419355,0.12540116906166077,0.08617527037858963
breast-cancer-dropped-missing-attributes-values.csv,277,9,0.2,TrainA,0.7647058823529411,0.7678571428571429,0.5093687772750854,0.4857886731624603
breast-cancer-dropped-missing-attributes-values.csv,277,9,0.2,TrainB,0.7737556561085973,0.7857142857142857,0.49927493929862976,0.4724218547344208
breast-cancer-dropped-missing-attributes-values.csv,277,9,0.2,TrainD,0.7058823529411765,0.7857142857142857,0.552923858165741,0.5139731168746948
ar1.csv,121,29,0.2,TrainA,0.75,0.8,0.6788763999938965,0.670337438583374
ar1.csv,121,29,0.2,TrainB,0.9270833333333334,0.92,0.22739791870117188,0.27081426978111267
ar1.csv,121,29,0.2,TrainD,0.9375,0.88,0.3172416388988495,0.4026421010494232
AP_Endometrium_Prostate.csv,130,10935,0.2,TrainA,1.0,1.0,0.13197015225887299,0.14358831942081451
AP_Endometrium_Prostate.csv,130,10935,0.2,TrainB,1.0,1.0,0.022146644070744514,0.025820158421993256
SPECTF.csv,349,44,0.2,TrainA,0.942652329749104,0.8285714285714286,0.18870806694030762,0.3396863639354706
SPECTF.csv,349,44,0.2,TrainB,0.967741935483871,0.8571428571428571,0.12580564618110657,0.2621925175189972
SPECTF.csv,349,44,0.2,TrainD,0.9390681003584229,0.8142857142857143,0.18410702049732208,0.31365370750427246
visualizing_galaxy.csv,323,4,0.2,TrainA,0.8992248062015504,0.8923076923076924,0.275126188993454,0.28041279315948486
visualizing_galaxy.csv,323,4,0.2,TrainB,0.9534883720930233,0.9538461538461539,0.21929873526096344,0.24246147274971008
fri_c4_250_25.csv,250,25,0.2,TrainA,0.605,0.46,0.677176296710968,0.7090372443199158
fri_c4_250_25.csv,250,25,0.2,TrainB,0.715,0.48,0.6382992267608643,0.7067131996154785
fri_c4_250_25.csv,250,25,0.2,TrainD,0.575,0.4,0.6834956407546997,0.7133097648620605
MegaWatt1.csv,253,37,0.2,TrainA,0.9158415841584159,0.803921568627451,0.2515183985233307,0.46741411089897156
MegaWatt1.csv,253,37,0.2,TrainB,0.9158415841584159,0.803921568627451,0.22806702554225922,0.5054015517234802
MegaWatt1.csv,253,37,0.2,TrainD,0.9158415841584159,0.803921568627451,0.27602723240852356,0.493476539850235
analcatdata_michiganacc.csv,108,3,0.2,TrainA,0.7558139534883721,0.6818181818181818,0.5249560475349426,0.5288800597190857
analcatdata_michiganacc.csv,108,3,0.2,TrainB,0.7790697674418605,0.7272727272727273,0.5152010321617126,0.5226560235023499
analcatdata_michiganacc.csv,108,3,0.2,TrainD,0.6976744186046512,0.6363636363636364,0.5640419125556946,0.5628167390823364
fri_c1_100_25.csv,100,25,0.2,TrainA,0.9375,0.6,0.3442955017089844,0.5851973295211792
fri_c1_100_25.csv,100,25,0.2,TrainB,0.9625,0.6,0.2976799011230469,0.6086793541908264
sonar.csv,208,60,0.2,TrainA,0.9156626506024096,0.7857142857142857,0.2603742480278015,0.3953763544559479
sonar.csv,208,60,0.2,TrainB,0.9397590361445783,0.8095238095238095,0.1898590475320816,0.3494843542575836
fri_c3_250_25.csv,250,25,0.2,TrainA,0.77,0.68,0.5496798157691956,0.6088804006576538
fri_c3_250_25.csv,250,25,0.2,TrainB,0.75,0.68,0.5274190902709961,0.6286937594413757
auto_price.csv,159,15,0.2,TrainA,0.9763779527559056,0.96875,0.08353979140520096,0.19693145155906677
auto_price.csv,159,15,0.2,TrainB,0.9763779527559056,0.96875,0.05908471345901489,0.20453259348869324
AP_Prostate_Ovary.csv,267,10935,0.2,TrainA,1.0,1.0,0.01690072752535343,0.035822730511426926
AP_Prostate_Ovary.csv,267,10935,0.2,TrainB,1.0,0.9814814814814815,0.010134541429579258,0.05586635693907738
fri_c2_250_5.csv,250,5,0.2,TrainA,0.405,0.58,0.7556372284889221,0.7349210381507874
fri_c2_250_5.csv,250,5,0.2,TrainB,0.815,0.64,0.5244950652122498,0.6027683019638062
MindCave2.csv,125,39,0.2,TrainA,0.74,0.8,0.5771839618682861,0.5392764806747437
MindCave2.csv,125,39,0.2,TrainB,0.74,0.88,0.5435529351234436,0.5127219557762146
MindCave2.csv,125,39,0.2,TrainD,0.75,0.88,0.5473350882530212,0.44560837745666504
AP_Prostate_Lung.csv,195,10935,0.2,TrainA,1.0,1.0,0.0010470581473782659,0.0010343523463234305
AP_Prostate_Lung.csv,195,10935,0.2,TrainB,1.0,1.0,1.5002963664301205e-05,1.2763017366523854e-05
AP_Prostate_Lung.csv,195,10935,0.2,TrainD,1.0,1.0,8.878542575985193e-05,0.00016015066648833454
triazines.csv,186,60,0.2,TrainA,0.777027027027027,0.7368421052631579,0.5488465428352356,0.5914434194564819
triazines.csv,186,60,0.2,TrainB,0.8581081081081081,0.7631578947368421,0.4200746715068817,0.5517169833183289
triazines.csv,186,60,0.2,TrainD,0.7702702702702703,0.7368421052631579,0.5454578399658203,0.5521483421325684
mc2.csv,161,39,0.2,TrainA,0.7890625,0.8181818181818182,0.49855950474739075,0.5206754207611084
mc2.csv,161,39,0.2,TrainB,0.8046875,0.8181818181818182,0.4585426151752472,0.5123900771141052
mc2.csv,161,39,0.2,TrainD,0.796875,0.8181818181818182,0.4695756733417511,0.4857005476951599
analcatdata_challenger.csv,138,2,0.2,TrainA,0.9181818181818182,1.0,0.2598269581794739,0.08421281725168228
analcatdata_challenger.csv,138,2,0.2,TrainB,0.9181818181818182,1.0,0.2573871314525604,0.07760441303253174
analcatdata_challenger.csv,138,2,0.2,TrainD,0.9181818181818182,1.0,0.2792157530784607,0.09033232182264328
AP_Lung_Kidney.csv,386,10935,0.2,TrainA,1.0,0.9871794871794872,0.016487419605255127,0.03693400323390961
AP_Lung_Kidney.csv,386,10935,0.2,TrainB,1.0,0.9871794871794872,0.0035329328384250402,0.022238388657569885
AP_Lung_Kidney.csv,386,10935,0.2,TrainD,1.0,1.0,0.0034451198298484087,0.008556488901376724
AP_Prostate_Uterus.csv,193,10935,0.2,TrainA,1.0,1.0,0.0017419460928067565,0.0017066702712327242
AP_Prostate_Uterus.csv,193,10935,0.2,TrainB,1.0,1.0,0.0007856286247260869,0.0007945747347548604
analcatdata_chlamydia.csv,100,3,0.2,TrainA,0.9,0.75,0.3358154594898224,0.47977393865585327
analcatdata_chlamydia.csv,100,3,0.2,TrainB,0.8625,0.7,0.29603099822998047,0.4705498218536377
analcatdata_chlamydia.csv,100,3,0.2,TrainD,0.8625,0.75,0.27073654532432556,0.5226426720619202
haberman.csv,306,3,0.2,TrainA,0.7663934426229508,0.6935483870967742,0.510334849357605,0.5857359170913696
haberman.csv,306,3,0.2,TrainB,0.7745901639344263,0.6935483870967742,0.5007266402244568,0.5905892252922058
haberman.csv,306,3,0.2,TrainD,0.7622950819672131,0.6774193548387096,0.5261046886444092,0.6337054967880249
fri_c3_100_50.csv,100,50,0.2,TrainA,0.6,0.45,0.6685149669647217,0.7122066020965576
fri_c3_100_50.csv,100,50,0.2,TrainB,0.7125,0.35,0.633301854133606,0.7175728678703308
fri_c3_100_50.csv,100,50,0.2,TrainD,0.725,0.4,0.6226123571395874,0.7188807725906372
lsvt.csv,126,310,0.2,TrainA,0.91,0.7307692307692307,0.4794773757457733,0.6026448011398315
lsvt.csv,126,310,0.2,TrainB,0.98,0.7692307692307693,0.36623823642730713,0.6292313933372498
fri_c1_250_50.csv,250,50,0.2,TrainA,0.79,0.64,0.5257833003997803,0.6623340845108032
fri_c1_250_50.csv,250,50,0.2,TrainB,0.805,0.66,0.4948732852935791,0.6498064994812012
fri_c1_250_50.csv,250,50,0.2,TrainD,0.65,0.54,0.6182567477226257,0.7036919593811035
pc1_req.csv,320,8,0.2,TrainA,0.71484375,0.609375,0.5905153751373291,0.6786444187164307
pc1_req.csv,320,8,0.2,TrainB,0.7265625,0.59375,0.5749944448471069,0.6773223280906677
AP_Endometrium_Lung.csv,187,10935,0.2,TrainA,0.738255033557047,0.5526315789473685,0.5503013730049133,0.7015547752380371
AP_Endometrium_Lung.csv,187,10935,0.2,TrainB,0.959731543624161,0.8157894736842105,0.15202520787715912,0.332676500082016
cleve.csv,303,13,0.2,TrainA,0.8429752066115702,0.8360655737704918,0.38715407252311707,0.3885791301727295
cleve.csv,303,13,0.2,TrainB,0.8553719008264463,0.819672131147541,0.3803631663322449,0.38188689947128296
cleve.csv,303,13,0.2,TrainD,0.8512396694214877,0.8360655737704918,0.3829253017902374,0.3835691213607788
grub-damage.csv,155,8,0.2,TrainA,0.7661290322580645,0.7741935483870968,0.5172910094261169,0.5605841875076294
grub-damage.csv,155,8,0.2,TrainB,0.8064516129032258,0.7419354838709677,0.47379404306411743,0.5467588901519775
grub-damage.csv,155,8,0.2,TrainD,0.7903225806451613,0.7419354838709677,0.48253512382507324,0.5394356846809387
CostaMadre1.csv,296,37,0.2,TrainA,0.9110169491525424,0.8666666666666667,0.26308953762054443,0.34298115968704224
CostaMadre1.csv,296,37,0.2,TrainB,0.9067796610169492,0.8666666666666667,0.2462037205696106,0.34181129932403564
CostaMadre1.csv,296,37,0.2,TrainD,0.902542372881356,0.8666666666666667,0.2826376259326935,0.3707067370414734
fri_c4_250_50.csv,250,50,0.2,TrainA,0.595,0.48,0.6782162189483643,0.7013121843338013
fri_c4_250_50.csv,250,50,0.2,TrainB,0.65,0.56,0.6257414817810059,0.6700447797775269
fri_c4_250_50.csv,250,50,0.2,TrainD,0.6,0.68,0.6570618152618408,0.6487895846366882
newton_hema.csv,140,3,0.2,TrainA,0.7857142857142857,0.7857142857142857,0.5500354170799255,0.5651656985282898
newton_hema.csv,140,3,0.2,TrainB,0.7857142857142857,0.75,0.5387289524078369,0.5583697557449341
newton_hema.csv,140,3,0.2,TrainD,0.7232142857142857,0.7142857142857143,0.6161366701126099,0.6216058135032654
AP_Endometrium_Uterus.csv,185,10935,0.2,TrainA,0.9864864864864865,0.8378378378378378,0.16598792374134064,0.3944220244884491
AP_Endometrium_Uterus.csv,185,10935,0.2,TrainB,0.9932432432432432,0.7837837837837838,0.1485091745853424,0.4308348596096039
fri_c0_100_5.csv,100,5,0.2,TrainA,0.7625,0.4,0.5292734503746033,0.7365012168884277
fri_c0_100_5.csv,100,5,0.2,TrainB,0.9,0.8,0.29752564430236816,0.48909202218055725
fri_c0_250_10.csv,250,10,0.2,TrainA,0.865,0.8,0.3477378189563751,0.472322553396225
fri_c0_250_10.csv,250,10,0.2,TrainB,0.87,0.82,0.3242146968841553,0.47263213992118835
fri_c0_250_10.csv,250,10,0.2,TrainD,0.86,0.82,0.3739429712295532,0.48016202449798584
fri_c2_100_10.csv,100,10,0.2,TrainA,0.7875,0.65,0.5342761278152466,0.6097227334976196
fri_c2_100_10.csv,100,10,0.2,TrainB,0.775,0.75,0.49462610483169556,0.5820316076278687
fri_c2_100_10.csv,100,10,0.2,TrainD,0.75,0.8,0.5194109082221985,0.41720694303512573
MeanWhile1.csv,253,37,0.2,TrainA,0.9158415841584159,0.803921568627451,0.25748616456985474,0.46198874711990356
MeanWhile1.csv,253,37,0.2,TrainB,0.9158415841584159,0.803921568627451,0.23644660413265228,0.4675348997116089
MeanWhile1.csv,253,37,0.2,TrainD,0.9207920792079208,0.803921568627451,0.23208758234977722,0.45163920521736145
AP_Endometrium_Omentum.csv,138,10935,0.2,TrainA,0.9818181818181818,0.9285714285714286,0.17240123450756073,0.27382659912109375
AP_Endometrium_Omentum.csv,138,10935,0.2,TrainB,0.9818181818181818,0.9285714285714286,0.0989893451333046,0.22211675345897675
AP_Endometrium_Omentum.csv,138,10935,0.2,TrainD,0.8636363636363636,0.5,0.43236830830574036,28.90037727355957
AP_Colon_Prostate.csv,355,10935,0.2,TrainA,1.0,0.9577464788732394,0.029554542154073715,0.16447976231575012
AP_Colon_Prostate.csv,355,10935,0.2,TrainB,1.0,0.9577464788732394,0.012389945797622204,0.183974027633667
AP_Colon_Prostate.csv,355,10935,0.2,TrainD,1.0,0.9577464788732394,0.007630794774740934,0.21359245479106903
chatfield_4.csv,235,12,0.2,TrainA,0.9361702127659575,0.8936170212765957,0.20466873049736023,0.28940775990486145
chatfield_4.csv,235,12,0.2,TrainB,0.9361702127659575,0.9148936170212766,0.18689802289009094,0.28010293841362
analcatdata_creditscore.csv,100,6,0.2,TrainA,0.8875,0.9,0.2821618914604187,0.2556442320346832
analcatdata_creditscore.csv,100,6,0.2,TrainB,0.95,0.95,0.17368236184120178,0.16550125181674957
analcatdata_creditscore.csv,100,6,0.2,TrainD,0.8625,0.9,0.3030785918235779,0.2435801923274994
fri_c4_100_25.csv,100,25,0.2,TrainA,0.5625,0.45,0.6580183506011963,0.8115836977958679
fri_c4_100_25.csv,100,25,0.2,TrainB,0.825,0.5,0.4698928892612457,0.7708684802055359
fri_c4_100_25.csv,100,25,0.2,TrainD,0.625,0.45,0.6679322123527527,0.789126992225647
cloud.csv,108,7,0.2,TrainA,0.7093023255813954,0.6818181818181818,0.6261252760887146,0.6300603151321411
cloud.csv,108,7,0.2,TrainB,0.7093023255813954,0.6818181818181818,0.6149768233299255,0.6306830644607544
cloud.csv,108,7,0.2,TrainD,0.7093023255813954,0.6818181818181818,0.6013470888137817,0.6273517608642578
parkinsons.csv,195,22,0.2,TrainA,0.9294871794871795,0.9230769230769231,0.19225484132766724,0.23802047967910767
parkinsons.csv,195,22,0.2,TrainB,0.9487179487179487,0.9230769230769231,0.17360366880893707,0.23243094980716705
parkinsons.csv,195,22,0.2,TrainD,0.8910256410256411,0.8974358974358975,0.27785611152648926,0.30162739753723145
AP_Omentum_Kidney.csv,337,10935,0.2,TrainA,1.0,0.9705882352941176,0.015994636341929436,0.08812963962554932
AP_Omentum_Kidney.csv,337,10935,0.2,TrainB,1.0,0.9705882352941176,0.005531293340027332,0.05911394953727722
servo.csv,167,4,0.2,TrainA,0.8270676691729323,0.7058823529411765,0.436798095703125,0.5390141606330872
servo.csv,167,4,0.2,TrainB,0.8571428571428571,0.7352941176470589,0.3615694046020508,0.5271929502487183
fri_c1_100_10.csv,100,10,0.2,TrainA,0.7125,0.8,0.5758100152015686,0.5801302790641785
fri_c1_100_10.csv,100,10,0.2,TrainB,0.725,0.8,0.5635966658592224,0.5876587629318237
fri_c1_100_10.csv,100,10,0.2,TrainD,0.7,0.6,0.6242885589599609,0.733052134513855
fri_c3_250_10.csv,250,10,0.2,TrainA,0.495,0.48,0.6971195936203003,0.6969510912895203
fri_c3_250_10.csv,250,10,0.2,TrainB,0.675,0.6,0.6177150011062622,0.6560379266738892
fri_c3_250_10.csv,250,10,0.2,TrainD,0.57,0.38,0.6849302053451538,0.7099639177322388
chscase_geyser1.csv,222,2,0.2,TrainA,0.8983050847457628,0.9333333333333333,0.29158705472946167,0.24487309157848358
chscase_geyser1.csv,222,2,0.2,TrainB,0.8983050847457628,0.9333333333333333,0.2858412563800812,0.23554253578186035
lowbwt.csv,189,9,0.2,TrainA,0.4966887417218543,0.5526315789473685,0.7249125242233276,0.7065483927726746
lowbwt.csv,189,9,0.2,TrainB,0.8609271523178808,0.7894736842105263,0.3669627904891968,0.4118683934211731
lowbwt.csv,189,9,0.2,TrainD,0.8543046357615894,0.8157894736842105,0.3420836925506592,0.3846718370914459
bodyfat.csv,252,14,0.2,TrainA,0.9950248756218906,0.9607843137254902,0.059988752007484436,0.12940071523189545
bodyfat.csv,252,14,0.2,TrainB,0.9950248756218906,0.9607843137254902,0.040732380002737045,0.12580767273902893
bodyfat.csv,252,14,0.2,TrainD,0.9850746268656716,0.9803921568627451,0.08956988155841827,0.10716813057661057
fri_c1_250_5.csv,250,5,0.2,TrainA,0.885,0.82,0.42182523012161255,0.48112744092941284
fri_c1_250_5.csv,250,5,0.2,TrainB,0.89,0.82,0.413700670003891,0.47480979561805725
fri_c1_250_5.csv,250,5,0.2,TrainD,0.735,0.68,0.556637167930603,0.6131709814071655
analcatdata_reviewer.csv,274,1,0.2,TrainA,0.639269406392694,0.6,0.6574537754058838,0.6677057147026062
analcatdata_reviewer.csv,274,1,0.2,TrainB,0.639269406392694,0.6,0.6551249623298645,0.6658942699432373
analcatdata_reviewer.csv,274,1,0.2,TrainD,0.639269406392694,0.6,0.6591478586196899,0.6624627709388733
arcene.csv,200,10000,0.2,TrainA,0.99375,0.8,0.17533409595489502,0.43322092294692993
arcene.csv,200,10000,0.2,TrainB,0.99375,0.825,0.12663830816745758,0.39734041690826416
iris.csv,150,4,0.2,TrainA,1.0,1.0,0.013492380268871784,0.013356187380850315
iris.csv,150,4,0.2,TrainB,1.0,1.0,0.000292394106509164,0.0002952066424768418
iris.csv,150,4,0.2,TrainD,1.0,1.0,0.0014925971627235413,0.0014616306871175766
prnn_crabs.csv,200,7,0.2,TrainA,0.4625,0.45,0.7510443329811096,0.7760360836982727
prnn_crabs.csv,200,7,0.2,TrainB,0.99375,1.0,0.026963818818330765,0.015784557908773422
prnn_crabs.csv,200,7,0.2,TrainD,1.0,1.0,0.01641080714762211,0.02385515719652176
glass2.csv,163,9,0.2,TrainA,0.7692307692307693,0.696969696969697,0.5553086996078491,0.619245171546936
glass2.csv,163,9,0.2,TrainB,0.823076923076923,0.7878787878787878,0.49759194254875183,0.5828846096992493
AP_Uterus_Kidney.csv,384,10935,0.2,TrainA,1.0,0.948051948051948,0.02162361517548561,0.15546365082263947
AP_Uterus_Kidney.csv,384,10935,0.2,TrainB,1.0,0.961038961038961,0.005618292838335037,0.1687506139278412
AP_Uterus_Kidney.csv,384,10935,0.2,TrainD,1.0,0.948051948051948,0.006301214452832937,0.20980624854564667
