Dataset,Row,Col,Val_Size,Type,Tr_Acc,Val_Acc,Tr_loss,Val_loss
chscase_funds.csv,185,2,0.2,TrainA,0.7162162162162162,0.5945945945945946,0.5722088813781738,0.6601020693778992
chscase_funds.csv,185,2,0.2,TrainB,0.722972972972973,0.5945945945945946,0.5660566687583923,0.6593788862228394
chscase_funds.csv,185,2,0.2,TrainD,0.7162162162162162,0.5945945945945946,0.5683898329734802,0.6566792130470276
analcatdata_challenger.csv,138,2,0.2,TrainA,0.9181818181818182,1.0,0.2572517693042755,0.07894887775182724
analcatdata_challenger.csv,138,2,0.2,TrainB,0.9181818181818182,1.0,0.25685372948646545,0.07523281127214432
triazines.csv,186,60,0.2,TrainA,0.8243243243243243,0.7631578947368421,0.44882774353027344,0.5402451753616333
triazines.csv,186,60,0.2,TrainB,0.8243243243243243,0.7631578947368421,0.42860621213912964,0.5354681015014648
triazines.csv,186,60,0.2,TrainD,0.8445945945945946,0.7631578947368421,0.4247210621833801,0.5337888598442078
backache.csv,180,31,0.2,TrainA,0.8680555555555556,0.8333333333333334,0.2478891760110855,0.3878900408744812
backache.csv,180,31,0.2,TrainB,0.8680555555555556,0.8333333333333334,0.23243679106235504,0.41243183612823486
backache.csv,180,31,0.2,TrainD,0.875,0.8333333333333334,0.22599326074123383,0.39202186465263367
sleuth_case2002.csv,147,6,0.2,TrainA,0.7008547008547008,0.7333333333333333,0.5930610299110413,0.5663129687309265
sleuth_case2002.csv,147,6,0.2,TrainB,0.7350427350427351,0.7333333333333333,0.5802573561668396,0.5527889728546143
sleuth_case2002.csv,147,6,0.2,TrainD,0.717948717948718,0.7333333333333333,0.5702322721481323,0.5408050417900085
profb.csv,672,7,0.2,TrainA,0.6964618249534451,0.6888888888888889,0.5930200219154358,0.5969079732894897
profb.csv,672,7,0.2,TrainB,0.6908752327746741,0.6814814814814815,0.5920947194099426,0.5986965894699097
profb.csv,672,7,0.2,TrainD,0.6927374301675978,0.6888888888888889,0.5919770002365112,0.5969206690788269
arcene.csv,200,10000,0.2,TrainA,0.9125,0.75,0.15626493096351624,0.5050302743911743
arcene.csv,200,10000,0.2,TrainB,0.95,0.8,0.10464970767498016,0.5763355493545532
arcene.csv,200,10000,0.2,TrainD,0.95625,0.825,0.14866900444030762,0.5870986580848694
MegaWatt1.csv,253,37,0.2,TrainA,0.9158415841584159,0.803921568627451,0.2912030816078186,0.4534333050251007
MegaWatt1.csv,253,37,0.2,TrainB,0.9158415841584159,0.803921568627451,0.27354586124420166,0.4641491770744324
MegaWatt1.csv,253,37,0.2,TrainD,0.9158415841584159,0.803921568627451,0.2770873010158539,0.4595291316509247
chscase_census5.csv,400,7,0.2,TrainA,0.53125,0.475,0.6878604888916016,0.7018510103225708
chscase_census5.csv,400,7,0.2,TrainB,0.553125,0.45,0.6834163665771484,0.7026290893554688
chscase_census5.csv,400,7,0.2,TrainD,0.534375,0.5,0.686208188533783,0.7021702527999878
climate-model-simulation-crashes.csv,540,20,0.2,TrainA,0.9166666666666666,0.9074074074074074,0.15361814200878143,0.22564193606376648
climate-model-simulation-crashes.csv,540,20,0.2,TrainB,0.9166666666666666,0.9074074074074074,0.13883717358112335,0.2313220202922821
mofn-3-7-10.csv,1324,10,0.2,TrainA,1.0,1.0,0.0004046667309012264,0.000399535900214687
mofn-3-7-10.csv,1324,10,0.2,TrainB,1.0,1.0,2.5533592634019442e-05,2.4584891434642486e-05
mofn-3-7-10.csv,1324,10,0.2,TrainD,1.0,1.0,5.562415950066679e-08,5.5254925968029056e-08
analcatdata_lawsuit.csv,264,4,0.2,TrainA,0.933649289099526,0.9056603773584906,0.09557036310434341,0.1713954508304596
analcatdata_lawsuit.csv,264,4,0.2,TrainB,0.933649289099526,0.9056603773584906,0.09007775783538818,0.1729280650615692
analcatdata_lawsuit.csv,264,4,0.2,TrainD,0.933649289099526,0.9056603773584906,0.13918259739875793,0.2042922079563141
chscase_census2.csv,400,7,0.2,TrainA,0.5,0.5375,0.6939412355422974,0.6910306215286255
chscase_census2.csv,400,7,0.2,TrainB,0.50625,0.5375,0.6930452585220337,0.6920145153999329
AP_Breast_Lung.csv,470,10935,0.2,TrainA,0.9893617021276596,0.9574468085106383,0.02614111639559269,0.16840361058712006
AP_Breast_Lung.csv,470,10935,0.2,TrainB,0.9893617021276596,0.9680851063829787,0.02041722647845745,0.23509372770786285
AP_Breast_Lung.csv,470,10935,0.2,TrainD,0.9893617021276596,0.9787234042553191,0.027086280286312103,0.2761017382144928
anthracyclineTaxaneChemotherapy.csv,159,61359,0.2,TrainA,0.8031496062992126,0.625,0.34954485297203064,0.9978981614112854
anthracyclineTaxaneChemotherapy.csv,159,61359,0.2,TrainB,0.9291338582677166,0.625,0.15960030257701874,1.290161371231079
anthracyclineTaxaneChemotherapy.csv,159,61359,0.2,TrainD,0.968503937007874,0.53125,0.12188373506069183,1.0119543075561523
wholesale-customers.csv,440,8,0.2,TrainA,0.9147727272727273,0.8636363636363636,0.22189483046531677,0.25647926330566406
wholesale-customers.csv,440,8,0.2,TrainB,0.9176136363636364,0.8636363636363636,0.21911953389644623,0.25977352261543274
wholesale-customers.csv,440,8,0.2,TrainD,0.9232954545454546,0.8636363636363636,0.21571682393550873,0.2596142292022705
AP_Endometrium_Kidney.csv,321,10935,0.2,TrainA,1.0,0.9846153846153847,0.014063696376979351,0.033184073865413666
AP_Endometrium_Kidney.csv,321,10935,0.2,TrainB,1.0,0.9846153846153847,0.011294984258711338,0.06511551886796951
AP_Endometrium_Kidney.csv,321,10935,0.2,TrainD,1.0,0.9846153846153847,0.008679172955453396,0.05730624496936798
kc3.csv,458,39,0.2,TrainA,0.912568306010929,0.9130434782608695,0.21374113857746124,0.2296774834394455
kc3.csv,458,39,0.2,TrainB,0.9153005464480874,0.9130434782608695,0.21015626192092896,0.22988107800483704
kc3.csv,458,39,0.2,TrainD,0.9234972677595629,0.9130434782608695,0.20848973095417023,0.23174816370010376
saheart.csv,462,9,0.2,TrainA,0.7588075880758808,0.7526881720430108,0.5333845019340515,0.5441163778305054
saheart.csv,462,9,0.2,TrainB,0.7642276422764228,0.7526881720430108,0.5298963785171509,0.5408799648284912
saheart.csv,462,9,0.2,TrainD,0.7506775067750677,0.7741935483870968,0.5292275547981262,0.5402492880821228
ionosphere.csv,351,34,0.2,TrainA,0.9178571428571428,0.8309859154929577,0.3315962851047516,0.5317708849906921
ionosphere.csv,351,34,0.2,TrainB,0.9428571428571428,0.8591549295774648,0.2976281940937042,0.532334566116333
ionosphere.csv,351,34,0.2,TrainD,0.9392857142857143,0.8591549295774648,0.304367333650589,0.5410131216049194
fri_c1_500_25.csv,500,25,0.2,TrainA,0.755,0.59,0.5671908855438232,0.6681188941001892
fri_c1_500_25.csv,500,25,0.2,TrainB,0.7625,0.62,0.5419897437095642,0.6665193438529968
fri_c1_500_25.csv,500,25,0.2,TrainD,0.7575,0.62,0.5510389804840088,0.6679955124855042
mw1.csv,403,37,0.2,TrainA,0.9192546583850931,0.9382716049382716,0.20464067161083221,0.2276494801044464
mw1.csv,403,37,0.2,TrainB,0.9192546583850931,0.9382716049382716,0.19823552668094635,0.2347317934036255
mw1.csv,403,37,0.2,TrainD,0.922360248447205,0.9382716049382716,0.19788633286952972,0.23416323959827423
chscase_vine2.csv,468,2,0.2,TrainA,0.5668449197860963,0.46808510638297873,0.6780695915222168,0.691780149936676
chscase_vine2.csv,468,2,0.2,TrainB,0.5668449197860963,0.46808510638297873,0.671663761138916,0.6949653625488281
AP_Colon_Ovary.csv,484,10935,0.2,TrainA,0.9741602067183462,0.9175257731958762,0.19999946653842926,0.42796412110328674
AP_Colon_Ovary.csv,484,10935,0.2,TrainB,0.9844961240310077,0.9278350515463918,0.14738446474075317,0.5971766114234924
AP_Colon_Ovary.csv,484,10935,0.2,TrainD,0.979328165374677,0.9381443298969072,0.060293156653642654,0.2420717179775238
MeanWhile1.csv,253,37,0.2,TrainA,0.9158415841584159,0.803921568627451,0.2761531174182892,0.4562385678291321
MeanWhile1.csv,253,37,0.2,TrainB,0.9158415841584159,0.803921568627451,0.25975531339645386,0.47587674856185913
MeanWhile1.csv,253,37,0.2,TrainD,0.9158415841584159,0.803921568627451,0.29839399456977844,0.46017101407051086
fri_c3_250_5.csv,250,5,0.2,TrainA,0.775,0.72,0.5294696688652039,0.5568697452545166
fri_c3_250_5.csv,250,5,0.2,TrainB,0.805,0.74,0.5199984908103943,0.5491964221000671
fri_c3_250_5.csv,250,5,0.2,TrainD,0.815,0.76,0.5056177973747253,0.534554660320282
vowel.csv,990,12,0.2,TrainA,0.9709595959595959,0.9343434343434344,0.06951893866062164,0.11206149309873581
vowel.csv,990,12,0.2,TrainB,0.9734848484848485,0.9545454545454546,0.05722514167428017,0.10369589179754257
vowel.csv,990,12,0.2,TrainD,0.976010101010101,0.9545454545454546,0.054301124066114426,0.10103624314069748
no2.csv,500,7,0.2,TrainA,0.605,0.57,0.6633120179176331,0.6788845062255859
no2.csv,500,7,0.2,TrainB,0.6125,0.57,0.6559573411941528,0.6712539792060852
no2.csv,500,7,0.2,TrainD,0.6325,0.58,0.653144359588623,0.6655160784721375
monks-problems-1.csv,556,6,0.2,TrainA,1.0,1.0,0.24173235893249512,0.2644328474998474
monks-problems-1.csv,556,6,0.2,TrainB,1.0,1.0,0.2008098065853119,0.22425030171871185
monks-problems-1.csv,556,6,0.2,TrainD,1.0,1.0,0.23750032484531403,0.25763192772865295
wisconsin.csv,194,32,0.2,TrainA,0.535483870967742,0.5384615384615384,0.6275874972343445,0.6741803288459778
wisconsin.csv,194,32,0.2,TrainB,0.6645161290322581,0.5384615384615384,0.6153472661972046,0.6733697652816772
wisconsin.csv,194,32,0.2,TrainD,0.6516129032258065,0.5384615384615384,0.629546582698822,0.6667274832725525
fri_c2_1000_50.csv,1000,50,0.2,TrainA,0.82375,0.715,0.44203445315361023,0.5592331886291504
fri_c2_1000_50.csv,1000,50,0.2,TrainB,0.8375,0.71,0.42961928248405457,0.5704812407493591
fri_c2_1000_50.csv,1000,50,0.2,TrainD,0.82875,0.71,0.4297689199447632,0.5758901834487915
xd6.csv,973,9,0.2,TrainA,0.8496143958868895,0.841025641025641,0.4052906036376953,0.4020965099334717
xd6.csv,973,9,0.2,TrainB,0.8624678663239075,0.841025641025641,0.38917121291160583,0.3940829932689667
xd6.csv,973,9,0.2,TrainD,0.8637532133676092,0.8512820512820513,0.374720960855484,0.3812757730484009
chscase_geyser1.csv,222,2,0.2,TrainA,0.8983050847457628,0.9333333333333333,0.29132193326950073,0.2491639256477356
chscase_geyser1.csv,222,2,0.2,TrainB,0.8983050847457628,0.9333333333333333,0.29050400853157043,0.24740388989448547
chscase_geyser1.csv,222,2,0.2,TrainD,0.8983050847457628,0.9333333333333333,0.28469258546829224,0.22676703333854675
heart_statlog.csv,270,13,0.2,TrainA,0.8842592592592593,0.8518518518518519,0.3698060214519501,0.38729366660118103
heart_statlog.csv,270,13,0.2,TrainB,0.8796296296296297,0.8888888888888888,0.35478147864341736,0.3670499622821808
grub-damage.csv,155,8,0.2,TrainA,0.7983870967741935,0.7741935483870968,0.4659751355648041,0.5254225730895996
grub-damage.csv,155,8,0.2,TrainB,0.7903225806451613,0.7741935483870968,0.4589170813560486,0.5239244103431702
grub-damage.csv,155,8,0.2,TrainD,0.7983870967741935,0.7741935483870968,0.4606078863143921,0.5280488729476929
molecular_biology_promoters.csv,106,57,0.2,TrainA,0.9642857142857143,0.7727272727272727,0.2089342623949051,0.534170389175415
molecular_biology_promoters.csv,106,57,0.2,TrainB,0.9761904761904762,0.7727272727272727,0.17375385761260986,0.5530738234519958
molecular_biology_promoters.csv,106,57,0.2,TrainD,1.0,0.7272727272727273,0.19071710109710693,0.6367416381835938
fri_c3_250_10.csv,250,10,0.2,TrainA,0.665,0.64,0.5995585918426514,0.6655745506286621
fri_c3_250_10.csv,250,10,0.2,TrainB,0.72,0.66,0.5694398880004883,0.6463890075683594
fri_c3_250_10.csv,250,10,0.2,TrainD,0.73,0.66,0.5485893487930298,0.6365792155265808
fri_c3_1000_5.csv,1000,5,0.2,TrainA,0.8375,0.875,0.40931278467178345,0.38868969678878784
fri_c3_1000_5.csv,1000,5,0.2,TrainB,0.8375,0.87,0.40079405903816223,0.37707754969596863
fri_c3_1000_5.csv,1000,5,0.2,TrainD,0.83875,0.86,0.40572357177734375,0.3837466835975647
